1:7994932,6.04803357924471e-05
1:8454440,0.00128634759859228
1:8479937,2.42784837929829e-06
1:8632379,4.0126469595021e-05
1:8654370,0.000554819313714301
1:8760401,5.06031974186436e-06
1:9050033,0.000327224972860923
1:9071267,5.40917511956457e-06
1:9518563,0.000210442506318645
1:9943250,0.000572117338847637
1:10054053,0.000229806117123182
1:10082990,2.1192032883045e-07
1:10162479,0.000625899330542549
1:10193556,0.000663222032629843
1:10221510,0.0022748566357738
1:10222118,2.43935674230232e-08
1:10247241,0.000745531928572166
1:10576523,0.00175622489367926
1:10592482,1.10724362900892e-06
1:10764979,0.000194764010181223
1:10765081,0.000647168426269195
1:10946517,9.98474329548938e-06
1:11130546,2.16322122573752e-06
1:11153122,0.00199330143440047
1:11169966,0.000149618103857711
1:11192501,0.000674187098712133
1:11599414,9.25384667827299e-08
1:14203561,0.000858347655063219
1:14627599,1.63647609932391e-05
1:15123367,0.00148992808363361
1:15293022,0.000598386272872161
1:15543746,0.000267960715362573
1:16104349,0.0016166830065274
1:16461778,1.91283497396469e-06
1:17109241,2.90842767255407e-05
1:17589075,1.18928259233393e-06
1:17591386,5.31094105468384e-11
1:18422423,3.30885981150556e-07
1:18452508,9.00259689916314e-07
1:19391487,0.000410472342673815
1:19763542,0.000423789266378209
1:19967191,3.85099417467009e-05
1:20276157,1.19050528827611e-09
1:20720696,0.000212008519615528
1:21079136,8.63413860025614e-05
1:21094306,1.89482361688586e-09
1:21099477,1.68433971880245e-14
1:21299987,0.00012827035994984
1:21307715,7.74721644119331e-05
1:21338120,0.00143877306355792
1:21354557,0.000245148860000854
1:21447463,8.56169523764892e-05
1:21599489,1.89496768320832e-07
1:21882081,0.00043135267798227
1:21882959,0.000112145166380672
1:21896295,0.000253307174446921
1:22412841,0.00187930430769366
1:22658289,0.000919619887008069
1:22937405,5.6906964404743e-08
1:23456605,0.000232404620068571
1:23457066,0.000334080261496256
1:23584853,2.82948353696687e-05
1:23769826,2.08314727986305e-07
1:23854020,0.000102977926055332
1:23948187,8.35414946507321e-09
1:24137076,1.53212506368839e-07
1:24163449,0.000209055730869767
1:24686604,0.000857083007241243
1:24802764,7.94689695129609e-06
1:24834002,0.000142375857688981
1:24834153,0.000129635042417952
1:24891859,1.62451345297636e-06
1:24968000,0.000256249186901502
1:24968004,0.00014672921345666
1:25016317,0.000122095373845559
1:25043380,5.53204251624434e-09
1:25496714,3.55692613817482e-07
1:25527608,2.92553345744139e-06
1:25746236,2.26794121162135e-06
1:25775920,7.23671962347219e-07
1:25831856,9.1444576169057e-12
1:25916961,0.000536277420621457
1:25925469,4.44941484205594e-06
1:26147725,4.53597663998011e-12
1:26200056,0.000201731570162824
1:26267692,3.10412391629626e-06
1:26280813,1.67372972170957e-06
1:26348887,1.81697683690276e-05
1:26389696,3.93974661167199e-05
1:26430673,8.29697534334726e-07
1:26459505,0.000225243048481562
1:26525834,0.00156149364687804
1:26534024,9.90916789021762e-07
1:26636411,0.00235064046281372
1:26646968,1.02591565168974e-07
1:26687451,0.000380646205209488
1:26812323,3.72321389563701e-07
1:26815624,2.22021873342706e-09
1:26827942,1.53300989349981e-07
1:26871216,2.3752194468912e-05
1:27026035,8.36993981223057e-05
1:27175899,9.29762414301051e-07
1:27310069,0.000231950756386599
1:27382292,1.9103512620085e-05
1:27385237,7.07910612300109e-15
1:27422327,3.51429739985472e-11
1:27443050,1.99400374860503e-07
1:27516686,0.000662662613861723
1:28013553,2.71164003485858e-06
1:28313961,7.94809566916568e-05
1:28361813,0.00181591724992764
1:28538455,4.09972211737985e-06
1:28542163,1.06807211596159e-09
1:28716667,0.000719303459655985
1:29119667,2.61305860743659e-07
1:29278606,3.20387679875506e-06
1:29315863,6.86515684311898e-06
1:29337893,0.000251918573379573
1:29360105,3.98293934578054e-12
1:29360121,6.01001311459132e-12
1:29362992,2.76758991155589e-05
1:29385823,0.000313561778507239
1:29449286,0.000260508039233677
1:29457838,0.00017606080914563
1:29695154,0.000638531484530119
1:29698304,6.77876065226065e-05
1:29733103,6.03563347782427e-05
1:29836675,1.20686065289217e-09
1:29947428,1.07075751852546e-07
1:29974178,0.00147318803014375
1:30009172,0.00076479255335463
1:30145336,1.64312383105633e-05
1:30266439,7.95656803676336e-08
1:30391394,0.0018024252368945
1:30398300,8.66967200378121e-10
1:30754966,1.52907194029241e-06
1:30873775,0.00135585603627588
1:30989205,0.00156804490727681
1:31131198,0.00109564913914466
1:31382734,0.000204075638044148
1:31710373,0.000107222183719411
1:32078035,5.0288862871869e-07
1:32107614,1.33355177264094e-05
1:32426992,0.000940659330429828
1:33454797,0.00180381094110916
1:33543251,0.000332315194043148
1:33902835,0.000258259786662772
1:34036769,0.000250743754180005
1:34427640,0.000558960838993248
1:34611552,0.000713280071889979
1:34669063,0.00216025706800341
1:34779787,8.49855292778375e-05
1:34817040,6.70200050738283e-05
1:34823436,9.92478533865006e-07
1:34848948,2.1183537587994e-07
1:34946880,1.60085288684028e-05
1:35083036,2.59735559221315e-05
1:35083250,3.99082142292242e-05
1:35105950,0.000114021140291306
1:35137286,8.0399417584204e-12
1:35154005,7.88365892760845e-09
1:35176289,9.90152695395254e-12
1:35176487,5.59591417922138e-14
1:35176590,2.32416516788299e-07
1:35187586,3.57563086420296e-08
1:35363374,0.000265103344724391
1:35404464,0.00118725437825965
1:35491423,1.12293660853788e-07
1:35538176,3.02369511527366e-06
1:35540424,0.0021425247371562
1:35687654,0.000340732857835898
1:35822139,1.73583563618829e-06
1:35829054,8.74674166596916e-06
1:35839385,4.52524684282985e-11
1:35870489,2.40729593054808e-05
1:36036733,1.21852729466753e-06
1:36154658,0.000208075101111227
1:36229558,7.41289028793578e-06
1:36331157,9.06582758819203e-14
1:36332942,5.66593702920306e-09
1:36364932,3.93553828505051e-06
1:36381400,2.42527205025714e-06
1:36529164,1.34425290191118e-06
1:36556842,0.00238852453443767
1:36801420,8.9050240433351e-07
1:36862044,3.32026904743856e-06
1:36962232,7.83604605936142e-08
1:36965498,0.000152558016150887
1:36991139,5.24665405571152e-09
1:36994716,7.29481161627576e-20
1:37174566,0.00166458298656838
1:37377479,0.00167253767172772
1:37387386,4.91589384997931e-06
1:37420055,0.000303257162545381
1:37451392,6.07680789168458e-05
1:37587620,0.00165447348604128
1:37750490,0.00137719725293765
1:37772603,0.0013725453776932
1:37986795,2.89002507369647e-07
1:37991977,3.98201311808534e-05
1:37997291,1.94599691716545e-10
1:38075092,1.96245908025366e-07
1:38104353,1.309614184342e-06
1:38184760,1.53974029191639e-05
1:38305833,0.000133275906728757
1:38602210,0.00247257865543648
1:38651813,5.93425113087414e-05
1:38819196,0.00214875273647014
1:38850623,0.000408033104045912
1:39063556,4.68761045233899e-06
1:39252972,2.69089310796091e-07
1:39344565,0.000226309755082042
1:39572113,1.98211534918466e-05
1:39887677,0.000262858562154489
1:39984314,0.000235792150385566
1:39992691,1.58626060238287e-05
1:40578988,1.61226266037837e-08
1:40888451,7.02623944507275e-05
1:40986674,0.00134641444000565
1:41073291,0.000515414405020278
1:41234673,0.000590182507534362
1:41235248,0.000703294506257915
1:41242530,0.000285017514075887
1:41366620,0.00220837203401458
1:41384754,1.47362076521387e-05
1:41501165,1.10624695110657e-05
1:41581806,0.000136674317471483
1:41675753,2.6711510898677e-06
1:42157782,0.00166938328303288
1:42172440,3.89839315666284e-07
1:42260881,2.95528652716096e-13
1:42269298,0.00166305011705882
1:42274671,8.12270013003215e-06
1:42284543,0.00091316248732679
1:42503419,0.00129347158254894
1:42536800,0.000250019347826471
1:42551244,6.13125650440642e-05
1:42551410,7.21551927048733e-15
1:42562458,1.01903883491658e-08
1:42696620,6.45417227925287e-07
1:42696628,2.5124443430386e-08
1:42811894,0.00142918707954212
1:42826442,0.00140447616375017
1:42988021,3.44741949283894e-05
1:43010010,0.000974872654259846
1:43014338,0.000822822800053438
1:43018393,2.54471202874829e-05
1:43144565,5.14105695435278e-06
1:43145353,2.21547144328747e-06
1:43306619,1.75551897479834e-05
1:43518161,0.000112778913343497
1:43575888,9.82868122033249e-05
1:43607739,0.00149154427177744
1:43681755,1.39760466104467e-07
1:43718456,1.33379064997439e-11
1:43725333,5.73345917097931e-07
1:43726217,7.04986384567272e-07
1:43742870,0.000652020907195145
1:43824429,0.000398818513894069
1:43843473,0.00153269139846743
1:43855565,2.1870514236522e-07
1:44022913,3.12056524910274e-07
1:44354075,2.84014969892148e-05
1:44403981,0.00079967510275462
1:44442344,0.000148790060078727
1:44624974,3.0437706651122e-09
1:44647915,1.68183740531223e-08
1:44648178,3.72951883407124e-09
1:44662500,7.28927873831563e-09
1:44698631,0.000274768733101829
1:44709092,2.3304557246242e-05
1:44732819,7.16775003355489e-07
1:44735158,0.000344224550925438
1:44893328,2.43688683935371e-05
1:44930268,0.000863351676963105
1:44932929,0.000255881494702847
1:44937595,1.48684809321898e-05
1:44940753,2.74754535404277e-07
1:44947406,1.65766889548691e-05
1:44952459,0.000907942426689245
1:45010940,3.78233200393225e-05
1:45022602,0.000177355689333162
1:45059812,0.000178437705473004
1:45153143,3.73524890834119e-13
1:45202965,0.000766266263748773
1:45209376,6.98402799396631e-07
1:45420832,1.62657263943169e-06
1:45445468,2.07980972705054e-05
1:45450827,5.63360941328577e-05
1:45515826,0.000197623463163137
1:45517045,0.00154498667889932
1:45857380,0.000136887571884984
1:45889084,1.35728989681886e-06
1:45974158,2.01923679395181e-05
1:46163720,1.48914223374057e-08
1:46353319,0.000164726883023496
1:46421902,4.80411783273493e-08
1:46511472,1.50679249732436e-12
1:46556581,9.96375003765781e-10
1:46609642,4.52570024567496e-05
1:46906103,0.000743046818758856
1:46966176,0.00114713580007791
1:46988669,0.00130239692076561
1:47041251,2.49319661829064e-08
1:47060436,3.34593090503547e-08
1:47064510,6.19763839538307e-05
1:47069712,2.22476156716536e-08
1:47260942,6.167091767886e-05
1:47439633,0.000384837025253088
1:47473242,0.000665930111345381
1:47631392,1.32055418945712e-07
1:47831023,9.64936853311899e-05
1:47993233,0.000117037002210672
1:48035291,2.00347544044804e-07
1:48035769,0.00124640980701389
1:48038518,8.22009318114701e-05
1:48054076,5.93703238942883e-10
1:48088723,0.000718000403248801
1:48089934,0.000788560585456589
1:48095536,0.000289751583507116
1:48380089,8.11043348464948e-06
1:48538402,5.0722666775617e-07
1:48621034,0.00109752955293273
1:48664940,0.000122051498748171
1:48665026,4.58190109949832e-09
1:48667199,0.000287780471679834
1:48668753,3.28274204755433e-06
1:48672891,1.11857240304997e-09
1:48713633,5.16450929624287e-07
1:48769333,4.85306814249216e-05
1:48774238,5.7847411699565e-05
1:48916995,2.43077806146777e-09
1:48993297,1.58171919404718e-05
1:49005124,2.49186934174679e-06
1:49036626,0.00205805534785601
1:49105288,1.27464125193116e-05
1:49125957,2.51711147838105e-05
1:49162393,0.000573093461102688
1:49172313,5.78710692165068e-05
1:49217275,4.95663274263477e-06
1:49234491,1.50345654488102e-12
1:49329832,2.45233959248373e-05
1:49556473,1.81188021021648e-05
1:49559767,3.89940504252774e-05
1:49572233,0.00240795894293257
1:49773874,0.00142710579620561
1:49792301,0.000104964938631593
1:49833493,0.000313655394218498
1:49850110,0.0024681605868692
1:50185580,2.07203455430107e-07
1:50212399,0.000742541249330134
1:50231833,2.64715335971502e-09
1:50293742,0.00191893242349705
1:50316918,0.000483104443026246
1:50493682,3.35331069597027e-05
1:50497964,0.000302647837106931
1:50503971,0.00221533845494161
1:50504575,0.000230489999560707
1:50504581,1.63630362079141e-07
1:50541178,0.000358712138806728
1:50564773,1.26110383274275e-05
1:50582654,0.00032221046771747
1:50586667,0.00206944350848194
1:50653674,2.43219375579166e-06
1:50851388,0.000151680558114218
1:50889407,5.62585674381787e-06
1:51010258,0.000140706286334685
1:51037971,0.000107482504453521
1:51046478,8.67819065899594e-05
1:51102840,0.00105016060675037
1:51169185,5.79873686735051e-05
1:51210899,0.000300778452026147
1:51212001,0.00108052448001809
1:51304287,1.07793883306913e-05
1:51401352,1.53176493348486e-07
1:51417771,3.4906218902541e-08
1:51551146,0.000321776999337882
1:51615639,0.00186029161574919
1:51617575,1.97567839377305e-05
1:51631016,0.00144308681836062
1:51631019,0.000224279013567498
1:51636223,3.0503007356215e-05
1:51636317,4.40622786604937e-07
1:51670984,9.12532811410055e-05
1:51673044,6.28917458536675e-10
1:51681943,1.04945101674398e-07
1:51686774,0.000341981509029401
1:51686812,8.8814792446078e-08
1:51690212,4.68081581367687e-10
1:51694213,6.28502202629533e-11
1:51703024,1.31424847857787e-05
1:51710103,1.64788905216709e-09
1:51740937,0.00076204062838801
1:51744299,4.68404373216476e-06
1:51745330,6.12922138294456e-06
1:51746776,1.10967309063e-10
1:51749005,0.000217886946359506
1:51762667,7.24535800090095e-06
1:51792262,3.47328713415024e-07
1:51812879,5.32103120864071e-10
1:51823313,0.000207029376356657
1:51823609,0.000156240129747209
1:51841988,3.06364691066035e-09
1:51845781,1.16454979188582e-10
1:51888313,1.93059880758285e-05
1:51888671,0.000326543921070376
1:51894277,0.000504424176455392
1:51894572,4.59590989528085e-05
1:51918726,7.98741458013901e-11
1:51931332,2.75318732130183e-08
1:51933076,0.000906045680431847
1:51934406,3.90274265833393e-18
1:51938321,0.000283299227568782
1:51940696,0.00174849466278986
1:51941865,5.9098738239992e-05
1:51946754,3.00196605799689e-07
1:51960552,3.35577170771944e-07
1:51960873,3.15707751175293e-13
1:51966980,0.000886191515559195
1:51979456,9.7577236781571e-09
1:52016453,0.000746491640557379
1:52034222,3.7021426487751e-06
1:52038141,0.000269116755541407
1:52041391,1.01188600652437e-06
1:52046256,4.08128541864782e-06
1:52049290,0.000119301810372726
1:52049911,0.000645517230447869
1:52067489,1.42729503660154e-08
1:52067998,0.000379917937542349
1:52090695,1.39389050057878e-05
1:52128144,5.17806818725275e-05
1:52166737,4.80802284736979e-09
1:52184154,0.00138486540923658
1:52204923,3.28675229077863e-10
1:52210766,1.23436281059999e-05
1:52210833,1.34396759120094e-09
1:52260189,5.09436705731692e-07
1:52361796,3.50615545454115e-05
1:52385335,0.000701255896264814
1:52385377,0.00193252439505585
1:52395742,0.000271375073400157
1:52480937,2.04173864795587e-09
1:52509516,2.81849737381385e-05
1:52511331,1.5296536591962e-10
1:52542877,8.40119976251886e-05
1:52561493,1.26857455544595e-09
1:52562638,1.0596465092004e-08
1:52574510,2.62833162365032e-06
1:52581764,2.52500828587189e-05
1:52597450,1.36160267271256e-06
1:52599151,2.10271373673555e-08
1:52599539,5.89810246505496e-06
1:52599937,1.30772519440975e-07
1:52615910,1.39936454008242e-08
1:52621435,0.00111473978188375
1:52637379,2.99948272030978e-07
1:52638392,0.000255987488571581
1:52654060,2.68319425810927e-05
1:52682701,0.00230090560977934
1:52718592,0.00143716218609944
1:52734853,0.000185622880631646
1:52736886,1.36603495379439e-05
1:52742391,2.05782887385151e-06
1:52742413,5.49572368649832e-09
1:52765146,0.000151607344253206
1:52765305,1.7114855609621e-11
1:52807216,5.55811077759628e-06
1:52816080,0.00051910826565978
1:52861615,1.86571477751366e-11
1:52920798,3.06278762846504e-06
1:53039961,0.000924539188269258
1:53126993,2.09145742665155e-08
1:53139032,7.56070241667279e-05
1:53152489,3.82211510839461e-06
1:53165750,0.00122255190540828
1:53176537,2.27408240947494e-05
1:53258520,0.0004052715050514
1:53280675,6.5787200460208e-08
1:53377641,8.70882950675346e-10
1:53445131,3.75704282332139e-05
1:53445528,4.6187102991297e-05
1:53676119,3.49792839427087e-08
1:53696865,1.58624194056076e-05
1:53952259,1.74386498379511e-08
1:53958277,8.15331353432657e-05
1:53968155,2.58871845035994e-07
1:53989525,0.00166669636922945
1:53999320,1.66100781960271e-05
1:54017979,0.000480946871682492
1:54091025,0.000495745697899317
1:54273663,4.77786124315133e-08
1:54285036,3.57153906844045e-06
1:54394159,5.81047322813308e-05
1:54408400,1.57804776470505e-05
1:54408401,0.000209903545986936
1:54423735,2.43163428923299e-07
1:54514209,6.51775562000987e-05
1:54524457,0.00118582576049221
1:54526699,0.00196656152097617
1:54768546,0.000160236275157685
1:54779855,3.86632592880674e-07
1:55094854,3.089267355847e-05
1:55116627,0.00105811380072963
1:55137989,3.59430923197989e-05
1:55138736,0.00069413531285031
1:55142525,3.48957807270063e-08
1:55143353,0.000213795169643096
1:55154223,0.000357126767288737
1:55189087,6.11797942575891e-11
1:55200626,2.40447518433009e-05
1:55213128,0.000612903745188391
1:55276513,2.97649868562156e-05
1:55276558,0.000183671523486991
1:55327601,0.000534015694649961
1:55362186,0.0021763445687719
1:55369621,0.000450791740207816
1:55465520,0.000178754826107477
1:55507033,2.19501416262382e-07
1:55511119,0.000239695485839529
1:55513338,1.25648599249487e-05
1:55584427,2.05592504816037e-05
1:55590002,8.1267831444897e-08
1:55602710,2.72663659275767e-09
1:55623209,3.95451301068299e-07
1:55623215,2.19106964609173e-05
1:55644603,9.5519995491903e-15
1:55646489,6.36288466066108e-05
1:55647676,1.88035508586074e-05
1:55670022,1.59854336686577e-11
1:55671920,1.77811408606706e-17
1:55683847,6.61918167595493e-11
1:55693042,0.000603572491548624
1:55694659,8.52645164057201e-05
1:55703673,0.000808854862669746
1:55703807,6.59315214030052e-06
1:55711355,1.05150248273255e-14
1:55711657,1.45253172021403e-07
1:55773007,2.13224332669344e-05
1:55783889,8.41789696384942e-08
1:55993532,5.62916854478376e-05
1:56020501,4.67401670371603e-06
1:56058517,0.000278879420464532
1:56058518,3.23750411937913e-07
1:56122170,0.000272942637106505
1:56144782,4.29226666636977e-08
1:56202102,9.43216362283275e-05
1:56202463,0.000174967557069787
1:56246885,2.79348911609691e-07
1:56264927,0.000136392257136774
1:56278920,9.14283902019807e-11
1:56286137,1.18770177353366e-14
1:56289113,2.45569885145321e-07
1:56298668,6.63521242788568e-06
1:56301403,2.12152819266904e-06
1:56320486,2.48975922527431e-05
1:56353800,2.98792983990685e-07
1:56354553,7.24893683778525e-10
1:56362097,0.000235587982076973
1:56431472,8.31633468872475e-10
1:56440088,0.000827312811176959
1:56441415,0.00028906031752805
1:56448162,0.000188864604849717
1:56484647,8.42469840387942e-06
1:56487055,6.39325854308052e-06
1:56506183,7.68772569711309e-05
1:56507455,1.32682813963909e-07
1:56508360,1.50764602885788e-06
1:56522582,0.000196174489031832
1:56538420,3.03717257565353e-07
1:56549739,8.60947026643412e-07
1:56631977,0.000537887239410585
1:56701803,0.000441547494183984
1:56729553,2.28063557299211e-05
1:56839765,4.03893094407857e-10
1:56845991,1.09947299922137e-08
1:56846052,7.27172237358056e-07
1:56846053,3.20730806468557e-08
1:56847964,0.000923086384728406
1:56848089,2.45313322644045e-05
1:56870505,0.000703523750512357
1:56891777,1.68200791339524e-05
1:56908871,4.65659948173139e-06
1:56914713,9.95790574774075e-14
1:56916811,3.10292005127403e-09
1:56927347,4.71179200219807e-08
1:56930003,4.25057981875578e-05
1:56937712,0.00036434121348106
1:56965046,0.000106877877416922
1:56976599,0.000292087449566271
1:57039881,0.000586356649434082
1:57076325,0.0010475214875082
1:57076357,0.000874938511186531
1:57104647,7.97665120663277e-06
1:57108232,3.31409876721101e-06
1:57108553,5.59017391930598e-10
1:57158326,7.59135397988704e-07
1:57174825,0.000103594156671731
1:57348792,6.99120058216764e-07
1:57360372,1.63627793014148e-05
1:57450502,1.22832983847454e-07
1:57465627,5.24673969619574e-08
1:57490099,0.000598362417987301
1:57526142,0.00110230559270487
1:57541312,1.16775887791641e-05
1:57744221,2.99599328568252e-06
1:57819994,1.64345401202471e-07
1:57836664,7.32318672282665e-06
1:57864899,3.58345440242594e-06
1:57876850,0.000137403121107826
1:57879603,1.04873573618793e-07
1:57883436,4.64324893666016e-05
1:57940043,6.85211259288195e-05
1:58027275,1.17115498969317e-05
1:58095388,2.81766449117986e-05
1:58155862,3.71910968600319e-08
1:58175638,0.000259590529871747
1:58183300,7.66700871500994e-06
1:58207841,9.46311761562334e-08
1:58215428,8.1424523581113e-09
1:58225656,0.000563410438613565
1:58264931,2.14658729533781e-09
1:58464378,3.20847072899861e-05
1:58464389,8.38594521637439e-07
1:58515918,4.44004768292954e-07
1:58574420,4.96729030579429e-14
1:58608781,0.00176494516204118
1:58623400,5.45529295694604e-05
1:58642290,1.0456268568644e-07
1:58646896,0.00127932516991995
1:58800095,3.34542545818466e-06
1:58811683,8.22902522778938e-07
1:58811830,0.00232802680794948
1:58822780,3.38980583961994e-11
1:58830524,2.72063205964079e-07
1:58836975,8.86961100555339e-06
1:58858773,0.000605256148442749
1:58886222,7.90642695165418e-07
1:58990067,3.69992036036888e-08
1:59008620,1.43178756101053e-06
1:59067426,3.40176435151338e-06
1:59082847,2.75966943056405e-05
1:59144341,2.25118897322063e-11
1:59149545,1.94323145866303e-11
1:59191350,3.15238589305183e-07
1:59199766,3.60552817716455e-05
1:59268622,0.00234791793317584
1:59353361,1.91142182664132e-09
1:59404912,0.000287320921954527
1:59440684,4.53673956044766e-08
1:59451129,5.47738994459555e-05
1:59463721,0.000905325370204726
1:59537145,0.0011769057979258
1:59544382,1.03619921110246e-13
1:59548819,3.2872388329481e-05
1:59554211,1.62306158341772e-06
1:59574307,9.98177561970791e-09
1:59626135,0.00141550534313052
1:59663992,0.00156657891712915
1:59799507,4.03800649261937e-10
1:59805983,2.68009450362552e-05
1:59848417,2.75120281594285e-08
1:59857167,1.36159732905184e-11
1:59887556,0.000257544740500264
1:59916650,5.17161891139096e-06
1:59940765,0.0006516207140041
1:59955138,1.05496562316254e-10
1:59962178,1.01637536370933e-08
1:60129590,0.00074515678889264
1:60144887,2.00441437899922e-05
1:60153916,0.0001915458382185
1:60171923,4.45157177150307e-05
1:60215856,0.00148130979126237
1:60235608,0.000676849843387217
1:60288130,5.79507240401387e-06
1:60291529,0.000110614334514142
1:60294427,1.52749379727766e-07
1:60434785,0.0003629623913622
1:60527895,1.09401970609295e-06
1:60634487,0.000120936344528499
1:60692663,2.98826986151049e-05
1:60730099,0.000205981300335793
1:60756622,9.15451823170203e-06
1:60778222,0.000114026178634446
1:60831985,5.0980418750794e-11
1:60832110,9.39333351603363e-06
1:61141201,6.30537767554457e-06
1:61168229,4.23646234833803e-05
1:61374424,4.09776996221351e-11
1:61384118,0.000175019351352956
1:61439831,1.53876847946456e-06
1:61541368,0.000494170842219581
1:61542780,5.33127400382144e-06
1:61595286,0.000171272564641575
1:61683553,0.000728222895560471
1:62210543,6.69148043632084e-05
1:62454777,0.000905982619750631
1:62501445,0.00011810082534083
1:62501622,5.48415366495048e-05
1:62698569,7.36680732874889e-05
1:62832051,0.000334066325958516
1:62919955,3.6174002040933e-07
1:63383147,7.32900504706473e-05
1:63723605,2.55108668201872e-06
1:63762739,0.00132502819926458
1:64422935,1.35286037492305e-06
1:64448677,0.000573014991410055
1:64939546,0.000470677720878595
1:65477997,0.00180284233415505
1:65490396,1.14206104480572e-06
1:65524994,4.18762830010328e-06
1:65537416,2.92034292359529e-07
1:65558401,0.00232243140555405
1:65561065,9.6285633977103e-06
1:66102420,5.60940240350597e-10
1:66723227,0.000857976718001172
1:66827257,6.60990389088328e-08
1:66828514,4.85565058407596e-09
1:66835658,7.41099904879534e-05
1:66858106,8.79735492481681e-07
1:66865389,3.49572133023135e-05
1:66881118,0.000129809580572814
1:66958080,7.65215809620661e-08
1:66964834,6.45264410552827e-06
1:66984671,1.70399586355601e-09
1:67010950,0.000829994556527367
1:67011009,0.000271349809259667
1:67024245,1.57415399183267e-11
1:67422698,0.00138443995212156
1:67482510,2.15708487872495e-05
1:67768797,3.7599956843856e-06
1:67972684,6.94877169820783e-06
1:68099006,3.04714278456082e-06
1:68266715,8.24499531775594e-06
1:68272706,1.54450247252251e-05
1:68465648,0.00201164069796386
1:68705702,1.5246547486818e-07
1:68788633,0.000614402816729151
1:68793459,0.000194188488972112
1:69190393,0.000480409337660971
1:69325396,2.64495184366816e-05
1:69521310,0.0022939772591608
1:69610432,3.32796453256382e-08
1:69801227,0.00102274888511942
1:70024439,3.04458927880805e-06
1:70141987,5.40875505852249e-08
1:70475360,8.11942964342577e-05
1:70527716,2.392456530503e-05
1:70531861,0.00208398976678779
1:70546956,0.00025554902077825
1:70557623,1.81979451045519e-10
1:70585003,0.000131023699344887
1:70961495,2.41853690005035e-05
1:71196023,0.000182844073201315
1:71381122,0.00209032088734594
1:72071191,5.44993911022664e-05
1:72438643,2.13759979463279e-05
1:72446185,5.71371906043469e-06
1:72468032,1.85310027154935e-06
1:72470404,9.09033254756619e-07
1:72472254,0.00026995504135907
1:72540107,2.08956906224101e-05
1:72566434,1.06633684746861e-05
1:72577942,3.0483322823198e-08
1:72931088,0.000331284615819851
1:74071363,1.21251345669419e-05
1:74197968,0.00112397119993802
1:74304862,1.55704740729213e-06
1:74623301,1.00642381646062e-06
1:75175659,0.00109590653364288
1:75485218,0.00103316745988951
1:75656167,0.000933125712524178
1:75679100,4.18631741371895e-07
1:76207481,3.39803425992004e-07
1:76403764,1.77956195854136e-06
1:76728645,1.54069949591494e-07
1:76883706,6.93809135203295e-05
1:76892702,4.76011054521358e-08
1:77304290,0.000195547735283212
1:77320958,3.90479886225686e-06
1:77356287,0.0011795134325544
1:77660243,3.49100401846486e-08
1:77874467,0.000387220710295165
